18.285713,-1.775620,-5.732392
18.426374,-1.935075,-5.677771
18.567034,-2.094224,-5.619761
18.707691,-2.253424,-5.555925
18.848351,-2.411292,-5.487170
18.989010,-2.567881,-5.414095
19.129669,-2.722061,-5.337470
19.270330,-2.873458,-5.257576
19.410990,-3.021372,-5.173729
19.551649,-3.166734,-5.084329
19.692307,-3.309860,-4.990763
19.832966,-3.450041,-4.892116
19.973625,-3.586630,-4.791976
20.114285,-3.719820,-4.685207
20.254946,-3.849245,-4.577802
20.395605,-3.974946,-4.466374
20.536263,-4.098191,-4.350242
20.676922,-4.218177,-4.230175
20.817581,-4.336073,-4.107470
20.958241,-4.450832,-3.980840
21.098902,-4.560783,-3.849213
21.239561,-4.666655,-3.717708
21.380220,-4.770087,-3.578801
21.520878,-4.869764,-3.438599
21.661537,-4.965166,-3.298292
21.802197,-5.057278,-3.153074
21.942858,-5.144711,-3.003183
22.083517,-5.228608,-2.852062
22.224176,-5.308573,-2.699123
22.364834,-5.383909,-2.543269
22.505493,-5.454340,-2.386857
22.646152,-5.520997,-2.227212
22.786812,-5.582731,-2.065692
22.927473,-5.641071,-1.902707
23.068132,-5.693749,-1.741198
23.208792,-5.740569,-1.576300
23.349449,-5.784567,-1.407416
23.490108,-5.822723,-1.239558
23.630768,-5.856321,-1.072420
23.771429,-5.885886,-0.904420
23.912088,-5.909839,-0.735829
24.052748,-5.928983,-0.566674
24.193407,-5.943688,-0.395832
24.334064,-5.953770,-0.224103
24.474726,-5.958987,-0.052997
24.615383,-5.959182,0.114325
24.756044,-5.955406,0.284900
24.896702,-5.946376,0.456655
25.037363,-5.932593,0.624370
25.178022,-5.913968,0.790888
25.318680,-5.890255,0.957072
25.459341,-5.862230,1.123787
25.599998,-5.829393,1.289819
25.740660,-5.792026,1.454480
25.881317,-5.749464,1.621738
26.021978,-5.702326,1.786760
26.162638,-5.650860,1.948206
26.303295,-5.594861,2.108999
26.443956,-5.534423,2.267591
26.584614,-5.469264,2.425831
26.725275,-5.399280,2.582915
26.865934,-5.326272,2.737238
27.006592,-5.247697,2.889612
27.147253,-5.165221,3.038456
27.287910,-5.078847,3.188014
27.428572,-4.988214,3.332701
27.569229,-4.893600,3.473786
27.709890,-4.795289,3.614192
27.850550,-4.693993,3.750634
27.991207,-4.587913,3.883624
28.131868,-4.477902,4.011716
28.272526,-4.366062,4.139223
28.413187,-4.250438,4.264428
28.553844,-4.131168,4.384261
28.694506,-4.008536,4.499918
28.835165,-3.885348,4.613002
28.975822,-3.755981,4.722299
29.116484,-3.623492,4.827374
29.257141,-3.488133,4.929181
29.397802,-3.347041,5.026946
29.538460,-3.205471,5.117629
29.679121,-3.060401,5.203425
29.819780,-2.912783,5.286443
29.960438,-2.761530,5.367045
30.101099,-2.607396,5.441111
30.241756,-2.452100,5.511655
30.382418,-2.294900,5.577709
30.523077,-2.135949,5.639373
30.663734,-1.976132,5.697114
30.804396,-1.815871,5.748387
30.945053,-1.653622,5.794954
31.085714,-1.491455,5.836640
31.226372,-1.329393,5.874623
31.367033,-1.166730,5.908078
31.507692,-1.001189,5.934699
31.648350,-0.834934,5.956494
31.789011,-0.666436,5.975829
31.929668,-0.497984,5.988705
32.070328,-0.327897,5.998275
32.210987,-0.157627,6.002928
32.351646,0.013310,6.000939
32.492310,0.183498,5.995886
32.632965,0.354062,5.986288
32.773624,0.524400,5.970302
32.914284,0.693004,5.951031
33.054943,0.860437,5.926706
33.195606,1.026523,5.896086
33.336262,1.191321,5.861765
33.476925,1.354208,5.823205
33.617580,1.516820,5.778685
33.758240,1.679189,5.728584
33.898899,1.838543,5.674920
34.039558,1.997680,5.617459
34.180222,2.156865,5.554543
34.320877,2.313464,5.489919
34.461540,2.467775,5.419036
34.602196,2.621250,5.343497
34.742855,2.773680,5.264068
34.883514,2.923844,5.178892
35.024174,3.070969,5.092024
35.164837,3.215929,4.999483
35.305492,3.357245,4.904552
35.446156,3.495746,4.805119
35.586811,3.633891,4.698514
35.727470,3.766924,4.588446
35.868134,3.894912,4.477225
36.008789,4.020176,4.359806
36.149452,4.142512,4.239306
36.290108,4.261267,4.116703
36.430771,4.377506,3.988731
36.571426,4.489495,3.857976
36.712086,4.597964,3.724446
36.852749,4.702731,3.588972
36.993404,4.803379,3.449410
37.134068,4.899701,3.310071
37.274723,4.992275,3.164090
37.415382,5.080976,3.017751
37.556042,5.165098,2.868013
37.696701,5.245591,2.716086
37.837364,5.322344,2.562357
37.978020,5.394025,2.406166
38.118683,5.462239,2.247998
38.259338,5.526298,2.088716
38.399998,5.585261,1.927822
38.540661,5.639705,1.766789
38.681316,5.689362,1.602510
38.821980,5.735995,1.436630
38.962635,5.776290,1.274138
39.103298,5.812746,1.107261
39.243954,5.842924,0.940191
39.384613,5.870239,0.774097
39.525276,5.892878,0.603933
39.665932,5.908370,0.432788
39.806595,5.921041,0.264686
39.947250,5.930094,0.094456
40.087914,5.932463,-0.073187
40.228569,5.929463,-0.242496
40.369228,5.923533,-0.411149
40.509892,5.912977,-0.582510
40.650547,5.893839,-0.752026
40.791210,5.872452,-0.919285
40.931866,5.846118,-1.086268
41.072525,5.814273,-1.256122
41.213188,5.778099,-1.423997
41.353844,5.738217,-1.591217
41.494507,5.690001,-1.755314
41.635162,5.639047,-1.919619
41.775826,5.587008,-2.083863
41.916481,5.527560,-2.245281
42.057140,5.464216,-2.405013
42.197803,5.398446,-2.563248
42.338459,5.326517,-2.717358
42.479122,5.251599,-2.872198
42.619778,5.172091,-3.022595
42.760441,5.087923,-3.172014
42.901096,4.999272,-3.317312
43.041756,4.907341,-3.460767
43.182419,4.810631,-3.598406
43.323074,4.710916,-3.736922
43.463737,4.607016,-3.869291
43.604393,4.498523,-3.998583
43.745056,4.387360,-4.125318
43.885715,4.272738,-4.246942
44.026371,4.155341,-4.369343
44.167034,4.031493,-4.486917
44.307690,3.904318,-4.600612
44.448353,3.774784,-4.710801
44.589008,3.642941,-4.816035
44.729668,3.508157,-4.916106
44.870331,3.369156,-5.012960
45.010986,3.229083,-5.106720
45.151649,3.085710,-5.194318
45.292305,2.938592,-5.277989
45.432968,2.788280,-5.358904
45.573624,2.637702,-5.435080
45.714283,2.484956,-5.506481
45.854946,2.330687,-5.575949
45.995602,2.175723,-5.643913
46.136265,2.018487,-5.703339
46.276920,1.859652,-5.758317
46.417583,1.700588,-5.807308
46.558239,1.540130,-5.851044
46.698898,1.378783,-5.890401
46.839561,1.216190,-5.926124
46.980217,1.052593,-5.958193
47.120880,0.887141,-5.982616
47.261536,0.719814,-6.002475
47.402199,0.550456,-6.018643
47.542858,0.381151,-6.029189
47.683514,0.210311,-6.036868
47.824177,0.037609,-6.037919
47.964832,-0.131421,-6.034805
48.105495,-0.302257,-6.026806
48.246155,-0.472850,-6.014650
48.386814,-0.641239,-5.997719
48.527470,-0.809369,-5.973629
48.668129,-0.975680,-5.947450
48.808792,-1.140702,-5.914928
48.949451,-1.303655,-5.878391
49.090107,-1.465803,-5.836597
49.230766,-1.628121,-5.789594
49.371426,-1.788568,-5.738560
49.512089,-1.948239,-5.683033
49.652748,-2.107575,-5.621269
49.793404,-2.265330,-5.555758
49.934063,-2.422964,-5.487010
50.074726,-2.579170,-5.415785
50.215385,-2.733230,-5.337656
50.356045,-2.883691,-5.255832
50.496700,-3.032574,-5.170816
50.637360,-3.177932,-5.081669
50.778023,-3.319700,-4.986006
50.918682,-3.459597,-4.888962
51.059341,-3.596070,-4.786478
51.199997,-3.728241,-4.679813
51.340656,-3.857511,-4.571287
51.481319,-3.983251,-4.457950
51.621979,-4.105982,-4.341227
51.762634,-4.226090,-4.221962
51.903294,-4.343040,-4.097816
52.043957,-4.457294,-3.972925
52.184616,-4.567800,-3.842233
52.325275,-4.674577,-3.708436
52.465931,-4.777297,-3.572616
52.606590,-4.876081,-3.433026
52.747253,-4.971394,-3.289171
52.887913,-5.063021,-3.145139
53.028572,-5.150281,-2.995410
53.169228,-5.233855,-2.845568
53.309887,-5.313985,-2.692535
53.450550,-5.389112,-2.537072
53.591209,-5.459929,-2.379398
53.731869,-5.526821,-2.219996
53.872524,-5.587815,-2.058203
54.013184,-5.645767,-1.897397
54.153847,-5.698797,-1.734081
54.294506,-5.745473,-1.565415
54.435162,-5.788579,-1.400148
54.575821,-5.827401,-1.231693
54.716484,-5.860405,-1.063197
54.857143,-5.889591,-0.895924
54.997803,-5.914128,-0.729379
55.138458,-5.932998,-0.557417
